3	4	0	0
3	5	[-0.45267904931842572916172276715849356537225079665800 +/- 2.59e-51]	[1.4289770523817272067e-25 +/- 2.15e-45]
3	6	0	0
3	7	[-0.19636945110048270347896497212462972999968130960183 +/- 4.60e-52]	[1.6045382721724668773e-25 +/- 2.05e-45]
3	8	0	0
3	9	[0.11272270155771025880561752895790568503694267962673 +/- 3.20e-52]	[1.6836297823824364004e-25 +/- 3.22e-46]
3	10	0	0
3	11	[-0.078870856513423341788262370211017720847260094778117 +/- 4.73e-52]	[1.5995787714540764185e-25 +/- 1.04e-45]
3	12	0	0
3	13	[-0.013998491851541198837190520573649464472055950341015 +/- 2.28e-52]	[1.2788887020365381020e-25 +/- 2.38e-45]
3	14	0	0
3	15	[0.056315314834448530941286217808064579486520049776318 +/- 3.47e-52]	[6.1303619510272062830e-26 +/- 7.77e-47]
3	16	0	0
3	17	[-0.047225001038748274549556330951263523477382080736247 +/- 2.57e-52]	[5.7990935842787447440e-26 +/- 4.60e-46]
3	18	0	0
3	19	[0.020789439586019159819883827218491400376767970965680 +/- 6.01e-53]	[1.4768612714034721681e-25 +/- 3.27e-45]
3	20	0	0
3	21	[0.011639588354288602750792497842376496592065269166153 +/- 4.49e-52]	[1.9216592024392769351e-25 +/- 7.71e-47]
3	22	0	0
3	23	[-0.024576767108191302594642712955448247984485358953234 +/- 3.96e-52]	[1.3571014181166035070e-25 +/- 2.98e-45]
3	24	0	0
3	25	[0.019982474316141112189212007434780002298720789281153 +/- 3.31e-52]	[3.4441791681468528669e-26 +/- 2.46e-46]
3	26	0	0
3	27	[-0.0072051583879118392918694837607539464643620651123826 +/- 1.45e-54]	[1.9240301550899837852e-25 +/- 4.49e-45]
3	28	0	0
3	29	[-0.0056400352362206453295418040201100008410930426094065 +/- 4.82e-53]	[2.0389645446788715615e-25 +/- 2.89e-45]
3	30	0	0
3	31	[0.010804525183907163163533176907293098815925860587209 +/- 3.02e-52]	[2.6848048714868167073e-26 +/- 4.24e-46]
3	32	0	0
3	33	[-0.0081975431620154365990905287661445763213748683995040 +/- 1.52e-53]	[2.3470997579747213680e-25 +/- 5.02e-46]
3	34	0	0
3	35	[0.0023104030607699887183871021263660585382096356609292 +/- 1.52e-54]	[1.7267292229762756574e-25 +/- 1.96e-45]
3	36	0	0
3	37	[0.0027616343816529285299866500498216071873945101589360 +/- 3.05e-53]	[1.6346469647721643500e-25 +/- 3.53e-46]
3	38	0	0
3	39	[-0.0046143863734095944839934542930605329322356924277541 +/- 2.03e-53]	[2.5753060397577628598e-25 +/- 6.27e-46]
3	40	0	0
3	41	[0.0033265957548460231994878867448620402768422879162133 +/- 4.95e-53]	[1.2711872895230625345e-25 +/- 2.02e-45]
